DBN,School Name,# of Comp Sci Courses,# of AP Comp Sci Courses,# of Full CS Courses,# of Partial CS Courses,School Type,Student Enrollment,Full Time certified STEM teachers,Part Time certified STEM teachers,Ratio of Full Time Licensed STEM Teachers to Students*,Building Code,Mbps Bandwidth,Local School Code,K-12 Enrollment,K-12 FRPL Count,Classroom Teachers w/ 0-3 Years Experience,Classroom Teachers w/ More than 3 Years Experience,Classroom Teachers,Total School Funding per Pupil,Total Teacher Response Rate,a.agree,b.agree,c.agree,3rd Mean Scale Score,3rd % Level 1,3rd % Level 2,3rd % Level 3,3rd % Level 4,3rd % Level 3+4,4th Mean Scale Score,4th % Level 1,4th % Level 2,4th % Level 3,4th % Level 4,4th % Level 3+4,5th Mean Scale Score,5th % Level 1,5th % Level 2,5th % Level 3,5th % Level 4,5th % Level 3+4,Gradespan,Address,Latitude,Longitude,% Poverty,Economic Need Index
18K244,P.S. 244 Richard R. Green,,,,,Elementary (K-5),494,0,0,0,K244,50,K244,459,373,10,45,4835706,36754.91,68,,,,603.166687,19.23077011,20.5128212,32.05128098,28.20512772,60.25640869,598.3132324,28.91566277,26.50602341,21.6867466,22.89156532,44.57831192,593.8977051,35.22727203,34.09090805,18.18181801,12.5,30.68181801,PK-5,"5404 TILDEN AVENUE, BROOKLYN NY 11203",40.647851,-73.925592,0.82,0.711
18K272,P.S. 272 Curtis Estabrook,,,,,Elementary (K-5),473,0,0,0,K272,10,K272,430,401,3,42,3965345,30991.59,80,80,100,100,587.4411621,51.47058868,23.52941132,20.58823586,4.411764622,25,585.8360596,47.54098511,42.62295151,8.196721077,1.639344215,9.836065292,587.507019,59.15493011,25.35211182,11.26760578,4.225352287,15.49295807,PK-5,"101-24 SEAVIEW AVENUE, BROOKLYN NY 11236",40.635542,-73.886373,0.926,0.881
18K276,P.S. 276 Louis Marshall,,,,,Elementary (K-5),616,0,0,0,K276,20,K276,558,438,4,46,4603713,24644.82,69,,,,592.5454712,40.25973892,22.07792282,22.07792282,15.58441544,37.66233826,589.3366089,49.50495148,28.71287155,14.85148525,6.93069315,21.78217888,592.4556885,46.83544159,30.37974739,17.72151947,5.063291073,22.78481102,PK-5,"1070 EAST 83 STREET, BROOKLYN NY 11236",40.634005,-73.908436,0.791,0.712
18K279,P.S. 279 Herman Schreiber,,,,,Elementary (K-5),404,0,0,0,K279,20,K279,354,284,10,24,2799553,23967.86,56,,,,590.3962402,41.50943375,24.52830124,26.41509438,7.547169685,33.96226501,591.3499756,40,38.33333206,8.333333015,13.33333302,21.66666603,600.9483032,29.3103447,20.6896553,22.41379356,27.58620644,50,PK-5,"1070 EAST 104 STREET, BROOKLYN NY 11236",40.644134,-73.892797,0.802,0.674
19K007,P.S. 007 Abraham Lincoln,,,,,Elementary (K-5),879,0,0,0,K007,10,K007,843,775,6,61,5784977,22331.27,88,89,89,89,597.0689697,25,26.72413826,31.03448296,17.24137878,48.27586365,593.7445068,36.49634933,28.46715355,20.43795586,14.59854031,35.03649521,591.5953979,48.09160233,33.58778763,9.160305023,9.160305023,18.32061005,PK-5,"858 JAMAICA AVENUE, BROOKLYN NY 11208",40.689213,-73.872983,0.924,0.82
19K013,P.S. 013 Roberto Clemente,,,,,Elementary (K-5),489,1,0,0.00204499,K013,20,K013,454,429,14,29,3607938,28645.36,98,100,100,100,584.9403076,56.71641922,16.41790962,19.40298462,7.462686539,26.86567116,596.2131348,37.70491791,16.39344215,22.95081902,22.95081902,45.90163803,590.3448486,51.72413635,20.6896553,18.96551704,8.620689392,27.58620644,PK-5,"557 PENNSYLVANIA AVENUE, BROOKLYN NY 11207",40.664067,-73.893328,0.949,0.946
19K065,P.S. 065,,,,,Elementary (K-5),617,0,0,0,K798,10,K065,617,507,11.5,26,2973384,19411.78,100,,,,604.2022705,17.97752762,19.10112381,28.08988762,34.83145905,62.92134857,607.3718872,12.39669418,25.6198349,24.79338837,37.19008255,61.98347092,608.8532104,20.18348694,22.93577957,21.10091782,35.77981567,56.88073349,K-5,"696 JAMAICA AVENUE, BROOKLYN NY 11208",40.686534,-73.878353,0.828,0.866
19K089,P.S. 089 Cypress Hills,,,,,K-8,457,1,0,0.002188184,K814,40,K089,439,410,15,28,3460098,24280.78,95,100,100,92,581.7142944,57.1428566,30.95238113,9.523809433,2.380952358,11.90476227,577.8297729,70.21276855,23.40425491,4.255319118,2.127659559,6.382978916,592.5217285,43.47826004,23.91304398,32.60869598,0,32.60869598,PK-8,"265 WARWICK STREET, BROOKLYN NY 11207",40.677707,-73.886712,0.928,0.87
19K108,P.S. 108 Sal Abbracciamento,,,,,Elementary (K-5),959,0,0,0,K108,20,K108,854,708,19,56,5970501,22154.1,97,100,100,100,606.630127,13.01369858,19.17808151,29.45205498,38.35616302,67.80821991,603.3386841,21.77419281,27.41935539,20.16129112,30.64516068,50.80644989,597.7839966,31.20000076,29.60000038,23.20000076,16,39.20000076,PK-5,"200 LINWOOD STREET, BROOKLYN NY 11208",40.681295,-73.884348,0.825,0.862
19K149,P.S. 149 Danny Kaye,,,,,Elementary (K-5),681,0,2,0,K149,10,K149,612,585,9.2,36,4133102,21930.48,78,100,100,100,594.0384521,37.5,30.76922989,11.53846169,20.19230843,31.73077011,593.1160889,39.2857132,28.5714283,18.75,13.39285755,32.1428566,590.5888672,50,27.77777863,17.77777863,4.444444656,22.22222137,PK-5,"700 SUTTER AVENUE, BROOKLYN NY 11207",40.669361,-73.89276,0.95,0.909
19K158,P.S. 158 Warwick,,,,,Elementary (K-5),589,0,0,0,K158,10,K158,540,482,12,38,3639446,23267.58,76,,,,589.2794189,41.17647171,22.05882263,27.94117737,8.823529243,36.76470566,597.6818237,22.72727203,34.09090805,31.81818199,11.36363602,43.18181992,584.5408325,64.2857132,22.44898033,9.183673859,4.081632614,13.26530647,PK-5,"400 ASHFORD STREET, BROOKLYN NY 11207",40.67259,-73.885214,0.896,0.909
19K190,P.S. 190 Sheffield,,,,,Elementary (K-5),185,0,0,0,K190,10,K190,171,167,1.2,13,1506587,25591.47,91,,,,593.0908813,36.36363602,36.36363602,27.27272797,0,27.27272797,594.6551514,31.03448296,34.48275757,24.13793182,10.34482765,34.48275757,591.291687,41.66666794,29.16666603,29.16666603,0,29.16666603,PK-5,"590 SHEFFIELD AVENUE, BROOKLYN NY 11207",40.662243,-73.894877,0.95,0.913
19K202,P.S. 202 Ernest S. Jenkyns,,,,,Elementary (K-5),439,0,0,0,K202,20,K202,408,388,3,33,2778105,27238.35,73,,,,588.3204956,46.15384674,26.92307663,23.07692337,3.846153736,26.92307663,589.5593262,40.67796707,37.28813553,16.94915199,5.084745884,22.0338974,581.5308838,74.07407379,22.22222137,3.703703642,0,3.703703642,PK-5,"982 HEGEMAN AVENUE, BROOKLYN NY 11208",40.665817,-73.876084,0.95,0.928
19K213,P.S. 213 New Lots,,,,,Elementary (K-5),285,0,0,0,K213,20,K213,258,241,6,13,1516085,25717.8,71,,,,584.0244141,58.53658676,21.95121956,12.19512177,7.317073345,19.51219559,585.4883423,62.79069901,20.930233,11.6279068,4.651162624,16.2790699,581.7174072,71.73912811,15.21739101,10.86956501,2.173913002,13.04347801,PK-5,"580 HEGEMAN AVENUE, BROOKLYN NY 11207",40.659845,-73.889968,0.947,0.945
19K214,P.S. 214 Michael Friedsam,,,,,Elementary (K-5),914,0,0,0,K214,20,K214,812,668,7.5,61,6397335,22188.9,90,60,80,80,593.9532471,36.44859695,17.75700951,30.84112167,14.95327091,45.79439163,594.0960083,35.20000076,28.79999924,20.79999924,15.19999981,36,592.9160767,48.9510498,24.4755249,13.2867136,13.2867136,26.5734272,PK-5,"2944 PITKIN AVENUE, BROOKLYN NY 11208",40.675881,-73.862961,0.828,0.884
19K224,P.S. 224 Hale A. Woodruff,,,,,Elementary (K-5),412,0,0,0,K224,20,K224,372,352,2,30,2991990,25408.77,88,,,,579.109375,64.0625,21.875,10.9375,3.125,14.0625,582.8027954,61.97183228,25.35211182,11.26760578,1.408450723,12.67605591,585.6323242,63.23529434,22.05882263,8.823529243,5.882352829,14.70588207,PK-5,"757 WORTMAN AVENUE, BROOKLYN NY 11208",40.664143,-73.866542,0.95,0.928
19K273,P.S. 273 Wortman,,,,,Elementary (K-5),371,0,0,0,K273,10,K273,335,286,0,28,2597219,24632.84,97,,,,586.4615479,44.23077011,44.23077011,11.53846169,0,11.53846169,585.7000122,58,32,8,2,10,588.2272949,62.12121201,16.66666603,15.15151501,6.060606003,21.21212196,PK-5,"923 JEROME STREET, BROOKLYN NY 11207",40.6585,-73.879276,0.865,0.89
19K290,P.S. 290 Juan Morel Campos,,,,,Elementary (K-5),525,0,0,0,K290,20,K290,507,485,14,30,3814470,23712.68,69,,,,591.0561523,33.70786667,32.58427048,24.71910095,8.988763809,33.70786667,592.4556885,31.64556885,32.91139221,27.84810066,7.594936848,35.44303894,595.0666504,29.33333397,34.66666794,29.33333397,6.666666508,36,PK-5,"135 SCHENCK AVENUE, BROOKLYN NY 11207",40.678182,-73.889375,0.95,0.889
19K346,P.S. 346 Abe Stark,,,,,Elementary (K-5),581,0,0,0,K346,50,K346,540,460,7,46,4506122,27750.18,65,,,,596.0263062,26.31579018,28.94736862,32.89473724,11.84210491,44.73684311,592.0999756,36.66666794,32.22222137,17.77777863,13.33333302,31.11111069,592,48.57143021,28.5714283,18.5714283,4.285714149,22.8571434,PK-5,"1400 PENNSYLVANIA AVENUE, BROOKLYN NY 11239",40.64664,-73.881997,0.854,0.748
19K557,Brooklyn Gardens Elementary School,,,,,Elementary (K-5),308,0,0,0,K174,40,K557,291,283,15,13,2186252,24526.45,77,,,,582.0606079,57.57575607,30.30303001,9.090909004,3.030303001,12.12121201,584.3421021,55.26315689,31.57894707,13.15789509,0,13.15789509,578.2790527,81.3953476,6.976744175,9.302325249,2.325581312,11.6279068,PK-5,"574 DUMONT AVENUE, BROOKLYN NY 11207",40.665446,-73.897604,0.95,0.95
19K677,East New York Elementary School of Excellence,,,,,Elementary (K-5),536,0,0,0,K072,20,K677,501,448,12,35,3630915,24120.32,72,,,,582.6714478,58.57143021,24.2857151,12.85714245,4.285714149,17.1428566,582.6236572,58.06451797,24.7311821,15.05376339,2.150537729,17.20430183,588.4729614,56.75675583,21.62162209,16.21621704,5.405405521,21.62162209,PK-5,"605 SHEPHERD AVENUE, BROOKLYN NY 11208",40.669358,-73.879131,0.899,0.914
20K048,P.S. 048 Mapleton,,,,,Elementary (K-5),593,0,0,0,K048,10,K048,575,416,11.5,34,3542848,23299.09,84,60,100,100,599.6623535,28.5714283,15.58441544,35.06493378,20.77922058,55.84415436,605.5505371,21.34831429,22.47191048,17.97752762,38.20224762,56.17977524,605.4210815,21.05263138,28.07017517,21.92982483,28.94736862,50.87719345,PK-5,"6015 18 AVENUE, BROOKLYN NY 11204",40.621481,-73.987165,0.739,0.797
20K069,P.S. 69 Vincent D. Grippo School,,,,,Elementary (K-5),785,0,0,0,K069,50,K069,785,762,6,55,5108779,22353.53,87,,,,607.7388306,6.716417789,17.16417885,41.04477692,35.07462692,76.11940002,616.1925659,4.444444656,14.07407379,24.44444466,57.0370369,81.48148346,612.6397095,12.5,21.3235302,17.64705849,48.52941132,66.1764679,K-5,"6302 9TH AVENUE, BROOKLYN NY 11220",40.632392,-74.009752,0.95,0.924
20K102,P.S. 102 The Bayview,,,,,Elementary (K-5),1432,0,0,0,K102,10,K102,1432,937,21.5,75,8158962,20768.31,78,,,,610.0122681,12.70491791,14.34426212,29.9180336,43.03278732,72.95082092,606.3212891,16.74208069,23.52941132,19.00452423,40.72398376,59.728508,609.4299316,14.01869202,24.29906464,26.16822433,35.51401901,61.68224335,K-5,"211 72 STREET, BROOKLYN NY 11209",40.634318,-74.028758,0.656,0.627
20K127,P.S. 127 Mckinley Park,,,,,Elementary (K-5),538,0,1,0,K127,10,,,,,,,,100,100,100,100,606.25,17.5,11.25,41.25,30,71.25,609.7142944,7.142857075,18.5714283,32.8571434,41.42856979,74.2857132,601.7244873,21.4285717,34.69387817,28.5714283,15.30612278,43.87755203,K-5,"7805 7 AVENUE, BROOKLYN NY 11228",40.623687,-74.018429,0.816,0.669
20K163,P.S. 163 Bath Beach,,,,,K-8,633,3,0,0.004739336,K807,10,K163,633,509,8,39,3993581,23640.3,52,,,,597.3818359,21.81818199,23.63636398,45.45454407,9.090909004,54.54545593,606.0861816,20.6896553,20.6896553,20.6896553,37.93103409,58.62068939,600.1044922,29.85074615,31.3432827,20.89552307,17.91044807,38.80596924,K-8,"109 BAY 14TH STREET, BROOKLYN NY 11214",40.606739,-74.007469,0.812,0.761
20K164,P.S. 164 Caesar Rodney,,,,,Elementary (K-5),709,0,0,0,K164,100,K164,681,564,14,40,4633045,22640.32,100,100,100,100,605.5200195,14,24,29,33,62,611.0674438,10.11236,24.71910095,16.85393333,48.31460571,65.16854095,602.8390503,24.13793182,29.88505745,25.28735542,20.6896553,45.97701263,PK-5,"4211 14 AVENUE, BROOKLYN NY 11219",40.637101,-73.985739,0.842,0.894
20K170,Ralph A. Fabrizio School,,,,,Elementary (K-5),1035,0,0,0,K170,20,K170,1035,943,21,55,6238888,22123.33,97,100,100,100,610.6478271,10.69182396,15.72327042,31.44654083,42.13836288,73.58490753,608.5576782,16.66666603,19.23077011,19.23077011,44.87179565,64.10256195,608.7267456,14.20765018,24.59016418,26.77595711,34.42623138,61.20218658,K-5,"619 72ND STREET, BROOKLYN NY 11209",40.630373,-74.018719,0.912,0.828
20K176,P.S. 176 Ovington,,,,,Elementary (K-5),1334,0,1,0,K176,40,K176,1334,1159,21.2,75.7,7856001,20385.98,91,100,100,100,612.8161621,8.520179749,12.1076231,30.49327278,48.87892532,79.37220001,615.3529663,9.558823586,11.76470566,19.48529434,59.19117737,78.6764679,612.9242554,14.01515198,17.80303001,23.48484802,44.69696808,68.1818161,K-5,"1225 69 STREET, BROOKLYN NY 11219",40.624835,-74.005205,0.87,0.799
20K179,P.S. 179 Kensington,,,,,Elementary (K-5),884,0,0,0,K179,10,K179,848,732,13,56,6121729,24076.22,79,90,90,90,595.8652344,30.49645424,24.1134758,29.78723335,15.60283661,45.39007187,598.046875,25.78125,32.03125,23.4375,18.75,42.1875,593.6785889,43.57143021,26.4285717,15.71428585,14.28571415,30,PK-5,"202 AVENUE C, BROOKLYN NY 11218",40.640127,-73.97726,0.873,0.904
20K180,The SEEALL Academy,,,,,K-8,1136,7,0,0.006161972,K180,50,,,,,,,,87,100,100,100,600.6414795,21.69811249,21.69811249,33.96226501,22.64151001,56.60377502,601.8587036,21.73913002,31.52173996,21.73913002,25,46.73913193,605.8480835,20.25316429,22.78481102,27.84810066,29.11392403,56.96202469,PK-8,"5601 16 AVENUE, BROOKLYN NY 11204",40.626454,-73.98925,0.884,0.847
20K185,P.S. 185 Walter Kassenbrock,,,,,Elementary (K-5),652,0,0,0,K185,50,K185,652,260,3.7,39,3778399,20893.21,100,100,100,100,605.1491089,14.03508759,24.56140327,29.82456207,31.57894707,61.40350723,611.3563232,9.195402145,12.64367771,29.88505745,48.27586365,78.16091919,610.288269,9.009009361,26.12612534,24.32432365,40.54053879,64.86486816,K-5,"8601 RIDGE BOULEVARD, BROOKLYN NY 11209",40.623598,-74.033429,0.4,0.39
20K186,P.S. 186 Dr. Irving A Gladstone,,,,,Elementary (K-5),1032,0,0,0,K186,10,K186,1032,753,29.4,47.2,6259391,21573.19,92,100,100,100,600.321228,22.27979279,21.76165771,34.71502686,21.24352264,55.9585495,608.375,15.78947353,21.05263138,23.02631569,40.13158035,63.15789413,603.0422363,29.57746506,22.53521156,22.53521156,25.35211182,47.88732529,K-5,"7601 19 AVENUE, BROOKLYN NY 11214",40.610917,-73.994258,0.741,0.771
20K192,P.S. 192 - The Magnet School for Math and Science,,,,,K-8,677,3,0,0.004431315,K192,10,,,,,,,,62,,,,598.8589478,29.4871788,20.5128212,24.35897446,25.64102554,50,605.0908813,14.54545498,30.90909004,23.63636398,30.90909004,54.54545593,597.3220215,42.37288284,22.0338974,15.25423717,20.33898354,35.59321976,PK-8,"4715 18 AVENUE, BROOKLYN NY 11204",40.6288,-73.97954,0.858,0.9
20K200,P.S. 200 Benson School,,,,,Elementary (K-5),1316,0,0,0,K200,100,K200,1296,1066,13.5,70,7751348,20305.2,51,100,83,100,604.3725586,12.74509811,27.45098114,32.35293961,27.45098114,59.80392075,603.9145508,19.59799004,26.13065338,22.11055183,32.16080475,54.27135849,605.6224365,17.8571434,22.44898033,36.22449112,23.46938705,59.69387817,PK-5,"1940 BENSON AVENUE, BROOKLYN NY 11214",40.602809,-74.001915,0.828,0.782
20K204,P.S. 204 Vince Lombardi,,,,,Elementary (K-5),1178,0,0,0,K204,10,K204,1143,882,8,69,6848789,21218.89,95,100,100,100,612.5579224,7.368421078,15.26315784,28.94736862,48.42105103,77.36842346,615.7357788,6.735751152,12.43523312,24.87046623,55.9585495,80.82901764,617.4602051,10.22727299,14.20454502,19.31818199,56.25,75.5681839,PK-5,"8101 15 AVENUE, BROOKLYN NY 11228",40.613535,-74.006137,0.772,0.652
20K247,P.S. 247 Brooklyn,,,,,Elementary (K-5),873,0,3,0,K247,10,K247,873,574,16.6,49.9,5570453,22360.53,56,100,100,100,614.0193481,7.096774101,11.61290359,27.74193573,53.54838562,81.29032135,614.5820923,10.44776154,11.94029808,20.14925385,57.46268845,77.61193848,612.5891724,11.6279068,18.6046505,31.78294563,37.98449707,69.7674408,K-5,"7000 21 AVENUE, BROOKLYN NY 11204",40.612247,-73.987195,0.669,0.714
20K264,P.S. 264 Bay Ridge Elementary School For The Arts,,,,,Elementary (K-5),480,0,0,0,K264,50,,,,,,,,93,,100,100,600.3571167,17.1428566,24.2857151,41.42856979,17.1428566,58.57143021,603.527771,15.27777767,25,33.33333206,26.38888931,59.72222137,604.5466919,17.33333397,37.33333206,20,25.33333397,45.33333206,K-5,"371 89th Street, BROOKLYN NY 11209",40.621025,-74.029444,0.694,0.636
20K310,The School For Future Leaders,,,,,Elementary (K-5),409,0,0,0,K310,20,,,,,,,,94,100,100,100,611.8643799,13.55932236,11.86440659,20.33898354,54.23728943,74.57627106,623.6973877,5.263157845,10.52631569,9.210526466,75,84.21052551,614.7647095,10.5882349,11.76470566,23.52941132,54.11764526,77.64705658,K-5,"942 62ND STREET, BROOKLYN NY 11219",40.632143,-74.007533,0.95,0.893
20K503,P.S. 503: The School of Discovery,,,,,Elementary (K-5),1072,0,0,0,K314,50,K503,1072,1031,28,74,7817416,25323.98,100,100,100,100,601.9585571,22.4852066,20.11834335,31.95266342,25.44378662,57.39645004,592.2185669,34.4370842,29.80132484,24.50331116,11.25827789,35.76158905,596.0703735,39.69849396,23.61808968,18.09045219,18.59296417,36.68341827,K-5,"330 59 STREET, BROOKLYN NY 11220",40.64195,-74.019299,0.95,0.937
20K506,P.S. 506: The School of Journalism & Technology,,,,,Elementary (K-5),793,0,0,0,K314,50,K506,793,764,23,45,5415044,23296.91,90,83,67,83,593.4634399,35.77235794,22.76422691,26.8292675,14.63414669,41.46341324,594.3761597,39.449543,21.10091782,22.93577957,16.51376152,39.449543,599.0678101,33.0508461,24.57627106,23.72881317,18.64406776,42.37288284,K-5,"330 59 STREET, BROOKLYN NY 11220",40.64195,-74.019299,0.95,0.913
20K686,Brooklyn School of Inquiry,,,,,K-8,566,1,1,0.001766784,K237,50,K686,566,127,4.4,23.2,2234325,17218.14,96,,,,620.5535889,0,1.785714269,28.5714283,69.64286041,98.2142868,619.6271362,1.694915295,6.779661179,25.42372894,66.1016922,91.52542114,625.6607056,0,1.785714269,28.5714283,69.64286041,98.2142868,K-8,"50 AVENUE P, BROOKLYN NY 11204",40.606994,-73.986678,0.226,0.271
20K971,"School of Math, Science, and Healthy Living",,,,,Elementary (K-5),357,0,0,0,K971,10,K971,357,329,20,14,2386824,23336.34,100,,,,596.1016846,23.72881317,33.89830399,30.50847435,11.86440659,42.37288284,600.6721191,24.59016418,19.67213058,32.78688431,22.95081902,55.73770523,598.1193848,40.29850769,17.91044807,22.38805962,19.40298462,41.79104614,K-5,"6214 4TH AVENUE, BROOKLYN NY 11220",40.639518,-74.020343,0.922,0.886
21K090,P.S. 90 Edna Cohen School,,,,,Elementary (K-5),667,0,0,0,K090,10,K090,592,506,27.7,32,4494116,25156.72,78,,,,601.5810547,16.21621704,28.37837791,39.18918991,16.21621704,55.40540695,588.8901367,46.15384674,30.76922989,14.28571415,8.791209221,23.07692337,594.512207,37.80487823,31.70731735,20.73170662,9.756097794,30.48780441,PK-5,"2840 WEST 12 STREET, BROOKLYN NY 11224",40.578192,-73.980387,0.85,0.891
21K095,P.S. 095 The Gravesend,,,,,K-8,943,3,0,0.003181336,K095,50,K095,925,688,8,59,6213110,22243.92,97,100,100,100,609.4508057,13.11475372,14.75409794,29.50819588,42.62295151,72.13114929,605,14.38356209,30.13698578,22.60273933,32.8767128,55.47945023,610.1260376,15.12605,23.52941132,21.00840378,40.33613586,61.34453964,PK-8,"345 VAN SICKLEN STREET, BROOKLYN NY 11223",40.595996,-73.974664,0.754,0.795
21K097,P.S. 97 The Highlawn,,,,,Elementary (K-5),780,0,0,0,K097,20,K097,780,520,9,53,5544713,22829.9,100,100,100,100,600.7967529,19.51219559,26.8292675,31.70731735,21.95121956,53.658535,610,11.76470566,21.3235302,20.58823586,46.32352829,66.91176605,606.8189087,21.25984192,23.62204742,22.04724503,33.07086563,55.11811066,K-5,"1855 STILLWELL AVENUE, BROOKLYN NY 11223",40.601191,-73.98557,0.683,0.709
21K099,P.S. 099 Isaac Asimov,,,,,K-8,876,1,0,0.001141553,K099,10,K099,840,623,10.2,49.7,5359378,20058.79,97,90,90,90,603.5083618,17.5,24.16666603,24.16666603,34.16666794,58.33333206,605.4299927,18,21,25,36,61,603.3626099,27.47252655,27.47252655,14.28571415,30.76922989,45.0549469,PK-8,"1120 EAST 10 STREET, BROOKLYN NY 11230",40.621474,-73.966031,0.755,0.807
21K100,P.S. 100 The Coney Island School,,,,,Elementary (K-5),793,0,0,0,K100,10,K100,739,368,8,44,4679607,20315.82,98,100,100,100,607.2456055,9.649123192,19.29824638,35.08771896,35.96491241,71.05263519,607.3650513,11.11111069,26.19047546,23.80952454,38.88888931,62.69841385,609.2178345,11.88118839,19.80198097,36.63366318,31.68316841,68.3168335,PK-5,"2951 WEST 3 STREET, BROOKLYN NY 11224",40.577591,-73.97083,0.512,0.45
21K101,P.S. 101 The Verrazano,,,,,Elementary (K-5),870,0,0,0,K101,100,K101,870,572,8,56,6179844,22816.57,81,,,,607.8040771,15.5405407,15.5405407,31.75675583,37.16216278,68.91892242,615.25,8.552631378,11.84210491,22.36842155,57.23684311,79.60526276,614.6785889,15.71428585,12.14285755,24.2857151,47.8571434,72.14286041,K-5,"2360 BENSON AVENUE, BROOKLYN NY 11214",40.597379,-73.991962,0.67,0.688
21K121,P.S. 121 Nelson A. Rockefeller,,,,,K-8,336,2,1,0.005952381,K121,10,K121,336,216,10.7,38.7,4066989,35628.61,94,100,100,100,611.7249756,0,20,40,40,80,608.6756592,5.405405521,35.13513565,21.62162209,37.83783722,59.45946121,601.5769043,38.46154022,7.692307472,34.61538315,19.23077011,53.84615326,K-8,"5301 20 AVENUE, BROOKLYN NY 11204",40.622671,-73.978472,0.652,0.727
21K128,P.S. 128 Bensonhurst,,,,,Elementary (K-5),467,0,0,0,K128,100,K128,467,407,11.9,24,3016661,22794.75,72,,,,595.3972778,27.39726067,23.28767204,27.39726067,21.91780853,49.31506729,600,25,26.92307663,28.84615326,19.23077011,48.07692337,595.2643433,37.93103409,29.88505745,21.83908081,10.34482765,32.18390656,K-5,"2075 84 STREET, BROOKLYN NY 11214",40.60498,-73.995084,0.872,0.816
21K153,P.S. 153 Homecrest,,,,,Elementary (K-5),563,0,0,0,K153,10,K153,501,393,13,31,4023289,23683.74,82,,,,611.3703613,6.172839642,17.28395081,28.39506149,48.14814758,76.54321289,595.2647095,27.94117737,32.35293961,26.47058868,13.23529434,39.70588303,603.0684814,21.91780853,24.65753365,31.50684929,21.91780853,53.42465591,PK-5,"1970 HOMECREST AVENUE, BROOKLYN NY 11229",40.601179,-73.960027,0.799,0.824
21K188,P.S. 188 Michael E. Berdy,,,,,Elementary (K-5),437,0,0,0,K188,30,K188,407,367,1,33.7,3271951,28882.8,71,,,,589.7930908,37.93103409,34.48275757,22.41379356,5.172413826,27.58620644,591.4042358,38.29787064,34.04255295,14.89361668,12.76595783,27.65957451,584.359375,75,9.375,14.0625,1.5625,15.625,PK-5,"3314 NEPTUNE AVENUE, BROOKLYN NY 11224",40.576733,-74.000489,0.904,0.922
21K199,P.S. 199 Frederick Wachtel,,,,,Elementary (K-5),556,0,0,0,K199,10,K199,521,440,18,36,4721892,28216.55,84,,,,602.149231,16.41790962,28.35820961,31.3432827,23.88059616,55.22388077,602,20.96774101,27.41935539,19.35483932,32.25806427,51.61290359,603.0506592,25.31645584,27.84810066,22.78481102,24.05063248,46.83544159,PK-5,"1100 ELM AVENUE, BROOKLYN NY 11230",40.61631,-73.963026,0.847,0.812
21K209,P.S. 209 Margaret Mead,,,,,K-8,733,2,0,0.002728513,K209,10,K209,697,557,6.2,52,5136483,24931.45,88,100,100,100,604.6046753,12.79069805,22.0930233,36.0465126,29.069767,65.1162796,605.0298462,20.89552307,20.89552307,16.41790962,41.79104614,58.20895386,604.7750244,22.5,28.75,20,28.75,48.75,PK-8,"2609 EAST 7 STREET, BROOKLYN NY 11235",40.5868,-73.961191,0.799,0.7
